16,2,1,32768,61696,32718,91,55
32,3,0,32862,32718,61696,14,21
16,4,-1,32745,32862,32718,9,21
32,5,-2,32742,32745,32862,50,54
16,6,-2,32745,32862,32745,55,51
32,7,-3,32747,32745,32862,54,102
16,8,-4,32632,32747,32745,105,102
32,7,-3,32747,32745,32862,54,6
16,8,-4,32745,32747,32745,51,99
32,9,-5,32860,32745,32747,96,99
16,10,-6,32835,32747,32745,57,48
32,9,-5,32770,32745,32747,48,57
16,8,-4,32745,32747,32745,51,3
32,9,-5,32860,32745,32747,0,3
16,10,-6,32835,32747,32745,57,48
32,9,-5,32770,32745,32747,48,57
16,6,-2,32750,32747,32745,55,43
16,6,-2,32752,32747,32745,55,31
16,6,-2,32750,32747,32745,55,67
16,6,-2,32752,32747,32745,55,79
16,6,-2,32752,32747,32745,55,91
16,6,-2,32752,32747,32745,55,103
16,6,-2,32741,32747,32745,69,56
32,7,-3,32775,32745,32747,54,56
16,8,-4,32671,32747,32745,57,56
32,7,-3,32743,32745,32747,54,102
32,7,-3,32743,32745,32747,54,6
16,4,-1,32745,32745,32718,9,21
16,4,-1,32865,32745,32718,55,51
32,5,-1,32862,32718,32745,50,54
16,6,-2,32745,32745,32718,9,21
16,6,-2,32860,32745,32718,51,99
16,6,-2,32860,32745,32718,51,3
32,3,0,32765,32745,61696,50,54
16,4,0,32768,61696,32745,55,51
32,5,-1,32862,32768,61696,14,21
16,6,-2,32745,32862,32768,9,21
32,5,-1,32770,32768,61696,54,102
16,6,-2,32655,32770,32768,105,102
32,5,-1,32770,32768,61696,54,6
16,6,-2,32655,32770,32768,9,6
16,4,0,32773,32768,32745,55,43
16,4,0,32775,32768,32745,55,31
16,4,0,32773,32768,32745,55,67
16,4,0,32775,32768,32745,55,79
16,4,0,32775,32768,32745,55,91
16,4,0,32775,32768,32745,55,103
16,4,0,32764,32768,32745,69,56
32,5,-1,32798,32764,32768,54,56
16,6,-2,32694,32768,32764,57,56
32,5,-1,32858,32764,32768,14,21
16,6,-2,32741,32768,32764,9,21
32,5,-1,32798,32764,32768,54,56
16,6,-2,32694,32768,32764,57,56
32,5,-1,32766,32764,32768,54,102
16,6,-2,32651,32766,32764,105,102
32,5,-1,32766,32764,32768,54,6
16,6,-2,32651,32766,32764,9,6
16,4,0,32764,32764,32745,45,56
32,3,0,32766,32764,61696,48,49
16,4,-1,32672,32766,32764,19,12
32,5,-2,32789,32764,32766,0,12
16,4,-1,32769,32766,32764,55,51
32,5,-1,32766,32764,32766,50,54
16,6,-2,32672,32766,32764,19,12
32,7,-3,32789,32764,32766,0,12
16,6,-2,32764,32766,32764,51,99
32,7,-3,32879,32764,32766,96,99
16,6,-2,32764,32766,32764,51,3
32,7,-3,32879,32764,32766,0,3
32,3,0,32777,32766,61696,96,97
16,4,-1,32683,32777,32766,19,12
32,5,-2,32800,32766,32777,0,12
16,4,-1,32780,32777,32766,55,51
32,5,-1,32777,32766,32777,50,54
16,6,-2,32683,32777,32766,19,12
32,7,-3,32800,32766,32777,0,12
16,6,-2,32775,32777,32766,51,99
32,7,-3,32881,32775,32777,97,99
16,6,-2,32775,32777,32766,51,3
32,7,-3,32890,32775,32777,0,3
32,3,0,32776,32777,61696,96,98
32,3,0,32777,32777,61696,0,1
32,3,0,32776,32777,61696,0,2
32,3,0,32757,32777,61696,50,49
32,3,0,32760,32777,61696,50,38
32,3,0,32758,32777,61696,50,26
32,3,0,32760,32777,61696,50,62
32,3,0,32758,32777,61696,50,74
32,3,0,32758,32777,61696,50,98
32,3,0,32768,32777,61696,14,13
32,3,0,32767,32777,61696,14,15
32,3,0,32767,32777,61696,14,16
32,3,0,32766,32777,61696,14,17
32,3,0,32766,32777,61696,14,18
32,3,0,32768,32777,61696,14,2
32,3,0,32768,32777,61696,14,26
32,3,0,32770,32777,61696,14,38
32,3,0,32778,32777,61696,84,74
16,4,-1,32684,32778,32777,19,12
32,5,-2,32801,32777,32778,0,12
16,4,-1,32781,32778,32777,55,51
32,5,-1,32897,32777,32778,74,51
16,6,-2,32803,32778,32777,19,12
32,3,0,32776,32778,61696,84,98
32,3,0,32776,32778,61696,12,2
32,3,0,32778,32778,61696,12,26
32,3,0,32769,32778,61696,60,49
32,3,0,32769,32778,61696,36,49
32,3,0,32767,32778,61696,72,98
32,3,0,32767,32778,61696,24,2
32,3,0,32769,32778,61696,99,100
32,3,0,32769,32778,61696,75,76
32,3,0,32769,32778,61696,51,52
32,3,0,32769,32778,61696,27,28
32,3,0,32769,32778,61696,3,4
16,2,1,32778,32778,32777,91,92
32,3,0,32872,32777,32778,14,21
16,4,-1,32755,32778,32777,9,21
32,5,-2,32752,32777,32778,50,54
