3,105,104,-29,255,255,32768,32768,0,0,0
3,105,103,-29,255,255,32768,32768,0,0,0
3,9,8,-29,255,255,32768,32768,0,0,0
3,9,7,-29,255,255,32768,32768,0,0,0
3,55,56,-29,255,255,32768,32768,0,0,0
3,55,43,-29,255,255,32768,32768,0,0,0
3,55,31,-29,255,255,32768,32768,0,0,0
3,55,67,-29,255,255,32768,32768,0,0,0
3,55,79,-29,255,255,32768,32768,0,0,0
3,55,91,-29,255,255,32768,32768,0,0,0
3,55,103,-29,255,255,32768,32768,0,0,0
3,19,18,-29,255,255,32768,32768,0,0,0
3,19,17,-29,255,255,32768,32768,0,0,0
3,19,16,-29,255,255,32768,32768,0,0,0
3,19,15,-29,255,255,32768,32768,0,0,0
3,19,20,-29,255,255,32768,32768,0,0,0
3,19,7,-29,255,255,32768,32768,0,0,0
3,19,31,-29,255,255,32768,32768,0,0,0
3,19,43,-29,255,255,32768,32768,0,0,0
3,93,79,-29,255,255,32768,32768,0,0,0
3,93,103,-29,255,255,32768,32768,0,0,0
3,21,7,-29,255,255,32768,32768,0,0,0
3,21,31,-29,255,255,32768,32768,0,0,0
3,69,56,-29,255,255,32768,32768,0,0,0
4,54,56,-1,255,255,32764,32764,0,0,0
5,57,56,-1,255,255,32768,32798,0,0,0
4,14,21,1,255,255,32764,32764,0,0,0
5,9,21,-1,255,255,32768,32858,0,0,0
4,54,56,1,255,255,32764,32764,0,0,0
5,57,56,-1,255,255,32768,32798,0,0,0
4,54,102,1,255,255,32764,32764,0,0,0
5,105,102,-1,255,255,32766,32766,0,0,0
4,54,6,1,255,255,32764,32764,0,0,0
5,9,6,-1,255,255,32766,32766,0,0,0
3,45,56,-29,255,255,32764,32764,0,0,0
3,81,103,-29,255,255,32764,32764,0,0,0
3,33,7,-29,255,255,32764,32764,0,0,0
3,102,101,-29,255,255,32764,32764,0,0,0
3,78,77,-29,255,255,32764,32764,0,0,0
3,30,29,-29,255,255,32764,32764,0,0,0
3,6,5,-29,255,255,32764,32764,0,0,0
2,48,49,2,255,255,32764,32764,0,255,255
3,19,12,2,255,255,32766,32766,0,0,0
